"","coef","Gene","Annotation","Non.unique.Gene.name"
"1159",-0.0303920243998972,"GROUP_4735","GLYOXALASE",""
"1160",-0.030394745544437,"REBM","METHYLTRANSFERASE TYPE 11",""
"1161",-0.030584872578254,"PGDA","PEPTIDOGLYCAN N-ACETYLGLUCOSAMINE DEACETYLASE A",""
"1162",-0.0309419768902749,"GROUP_8543","RECOMBINATION REGULATOR RECX",""
"1163",-0.031017587159988,"GROUP_7165","N-(5'-PHOSPHORIBOSYL)ANTHRANILATE ISOMERASE","TRPF"
"1164",-0.0311866342366029,"GROUP_12235","CYTOCHROME C-TYPE BIOGENESIS PROTEIN CCDA","DSBD_2"
"1165",-0.0313410632636329,"MALR","MALTOSE OPERON TRANSCRIPTIONAL REPRESSOR",""
"1166",-0.0316652658082797,"GROUP_6230","PHAGE PROTEIN",""
"1167",-0.0318809716496797,"GROUP_20858","DNA COMPLETE GENOME",""
"1168",-0.0318817598567103,"GROUP_5032","TRANSCRIPTIONAL ACTIVATOR RGG/GADR/MUTR FAMILY PROTEIN","RGG"
"1169",-0.0320188473724549,"GROUP_10078","CHROMOSOME SEGREGATION HELICASE ATPASE AAA FAMILY","RARA"
"1170",-0.0321026412767227,"YBJI","COF FAMILY PROTEIN",""
"1171",-0.0321627676302328,"GROUP_17765","CRO-LIKE PROTEIN",""
"1172",-0.0322840769656377,"GROUP_16482","PHAGE PROTEIN","DNAD_2"
"1173",-0.0323025528670337,"GROUP_4765","ESTERASE",""
"1174",-0.0323512143959059,"GROUP_4452","REPLICATION INITIATOR PROTEIN A","REPA"
"1175",-0.0323669989081092,"GROUP_15793","PHAGE PROTEIN",""
"1176",-0.0323817109297739,"IGA","IMMUNOGLOBULIN A1 PROTEASE",""
"1177",-0.0324624142346512,"YGAZ","BRANCHED-CHAIN AMINO ACID TRANSPORT PROTEIN",""
"1178",-0.0327254320723984,"GROUP_14779","CONSERVED STRUCTURAL PROTEIN PUTATIVE",""
"1179",-0.0328934815727286,"GROUP_14777","CONSERVED STRUCTURAL PROTEIN PUTATIVE",""
"1180",-0.0331495985742,"GROUP_1309","TMP REPEAT FAMILY","YQBO"
"1181",-0.0332301644971706,"FUCA","L-FUCULOSE PHOSPHATE ALDOLASE",""
"1182",-0.0333946271555668,"GROUP_9010","SPFH DOMAIN/BAND 7 FAMILY","QMCA"
"1183",-0.0334576801642471,"GROUP_7335","PTS SYSTEM TRANSPORTER SUBUNIT IIC","GMUC_1"
"1184",-0.0334580369101055,"GROUP_4850","ESTERASE",""
"1185",-0.0336841129611342,"GROUP_3569","COMPETENCE PROTEIN","CGLB"
"1186",-0.0338817261158074,"GROUP_1534","TN5253 CAAX AMINO TERMINAL PROTEASE FAMILY",""
"1187",-0.0339599188661734,"GROUP_7311","PUTATIVE METAL-DEPENDENT MEMBRANE PROTEASE",""
"1188",-0.0339777841893516,"BGLH","BETA-GLUCOSIDASE",""
"1189",-0.0343057402966348,"PHTE_1","PNEUMOCOCCAL HISTIDINE TRIAD PROTEIN E",""
"1190",-0.0343835049560215,"GROUP_5755","LATE COMPETENCE PROTEIN COMGG","COMGG"
"1191",-0.0343927515453202,"GROUP_9030","HELICASE",""
"1192",-0.0344385076552339,"GROUP_12294","PHAGE TERMINASE LARGE SUBUNIT",""
"1193",-0.0346869372127367,"GROUP_2100","PHAGE PROTEIN",""
"1194",-0.03480061131327,"GROUP_10144","ZN-FINGER",""
"1195",-0.0348083916859709,"GROUP_384","FUSION OF IS1381 ORF A AND B",""
"1196",-0.0350299645831572,"GROUP_10085","LACTOCOCCIN 972 FAMILY BACTERIOCIN",""
"1197",-0.035040356160417,"GDHA","GLUTAMATE DEHYDROGENASE",""
"1198",-0.0350676761656856,"GROUP_4734","GLYOXALASE-LIKE PROTEIN",""
"1199",-0.0351781163453265,"GROUP_639","TYPE I RESTRICTION-MODIFICATION SYSTEM SUBUNIT S","XERC_2"
"1200",-0.0355141590554604,"COMGG","LATE COMPETENCE PROTEIN COMGG",""
"1201",-0.0355800264094913,"GROUP_7862","GLYCEROL KINASE","GLPK"
"1202",-0.0357119921410177,"HYSA","HYALURONIDASE",""
"1203",-0.0360741217995154,"CGLB","COMPETENCE PROTEIN",""
"1204",-0.0363371512454636,"GROUP_8901","PHAGE PROTEIN",""
"1205",-0.0365663820720235,"GROUP_8467","LJ965 PROPHAGE PROTEIN",""
"1206",-0.0366871238773899,"TETM","TETRACYCLINE RESISTANCE PROTEIN TETM",""
"1207",-0.0368985971443165,"GIDA_2","TRNA (URACIL-5-)-METHYLTRANSFERASE GID",""
"1208",-0.037691765343467,"GROUP_7318","PHAGE INTEGRASE: SITE-SPECIFIC RECOMBINASE","INT-TN_1"
"1209",-0.0377838122019126,"TRPF","N-(5'-PHOSPHORIBOSYL)ANTHRANILATE ISOMERASE",""
"1210",-0.0379469626496423,"LYTA_5","AUTOLYSIN",""
"1211",-0.0380904580199143,"GROUP_14799","MALTOSE OPERON TRANSCRIPTIONAL REPRESSOR","MALR"
"1212",-0.0382138808047383,"GROUP_4134","LMO2277 PROTEIN",""
"1213",-0.0382901104787702,"GROUP_6417","30S RIBOSOMAL PROTEIN S4","RPSD"
"1214",-0.0383339310082766,"GROUP_5261","LYSM DOMAIN PROTEIN","XLYA"
"1215",-0.0384033391549698,"GROUP_11931","EXCRETED PEPTIDE",""
"1216",-0.038658563445034,"GROUP_8945","PHAGE PROTEIN",""
"1217",-0.0387365932152278,"GROUP_14403","AMINO ACID ABC TRANSPORTER PERMEASE","YECS_1"
"1218",-0.0387905530110289,"GROUP_2637","PTS SYSTEM GALACTOSE-SPECIFIC TRANSPORTER SUBUNIT IIB",""
"1219",-0.0388042963009042,"GROUP_12433","UNCHARACTERIZED PROTEIN CONSERVED IN BACTERIA",""
"1220",-0.0388636681444191,"GROUP_7224","INTEGRASE/RECOMBINASE PHAGE INTEGRASE FAMILY","INT"
"1221",-0.0388939733352472,"GROUP_14404","AMINO ACID ABC TRANSPORTER PERMEASE","YECS_3"
"1222",-0.0388977841483112,"GROUP_11805","LMO0466 PROTEIN",""
"1223",-0.0389264437888622,"GROUP_13350","TRANSPORTER",""
"1224",-0.0389880655212089,"GROUP_13351","TRANSPORTER",""
"1225",-0.0392813731307035,"PHTE","PNEUMOCOCCAL HISTIDINE TRIAD PROTEIN E",""
"1226",-0.0393519926446614,"GROUP_7374","GAMMA-GLUTAMYLCYSTEINE SYNTHETASE PUTATIVE",""
"1227",-0.0395309040022506,"GROUP_492","INTEGRASE/RECOMBINASE PHAGE INTEGRASE FAMILY","HSDS_1"
"1228",-0.039695862147904,"GROUP_4740","GLYOXALASE FAMILY PROTEIN SUPERFAMILY",""
"1229",-0.0400747067590351,"ALIA","OLIGOPEPTIDE ABC TRANSPORTER OLIGOPEPTIDE-BINDING PROTEIN ALIA",""
"1230",-0.0401496997125006,"AFR","GFO/IDH/MOCA FAMILY OXIDOREDUCTASE",""
"1231",-0.0403501258791149,"GROUP_624","INTEGRASE/RECOMBINASE PHAGE INTEGRASE FAMILY PROTEIN","XERC_1"
"1232",-0.0413157370963914,"DPNC","TYPE II RESTRICTION ENDONUCLEASE DPNI",""
"1233",-0.0413624207954945,"GROUP_12220","HOLLIDAY JUNCTION RESOLVASE",""
"1234",-0.0414286897346427,"ECFA1_2","ABC TRANSPORTER ATP-BINDING PROTEIN",""
"1235",-0.041890066781928,"GROUP_2083","COMPETENCE-SPECIFIC GLOBAL TRANSCRIPTION MODULATOR",""
"1236",-0.0419008814718589,"ARTM_1","ABC TRANSPORTER ATP-BINDING PROTEIN",""
"1237",-0.0419628660642263,"AMIE","PEPTIDE ABC TRANSPORTER ATP-BINDING PROTEIN",""
"1238",-0.0419653259216641,"GROUP_18233","CRO/CI FAMILY TRANSCRIPTIONAL REGULATOR",""
"1239",-0.0420003620524491,"ARTM_3","ABC TRANSPORTER ATP-BINDING PROTEIN",""
"1240",-0.04222037134657,"GROUP_108","CHLOROHYDROLASE",""
"1241",-0.0422711649494134,"GROUP_3046","PHAGE PROTEIN","LYTA_3"
"1242",-0.0424482774684703,"GROUP_10265","PEPTIDE ABC TRANSPORTER ATP-BINDING PROTEIN","AMIE"
"1243",-0.0426822412779459,"PHTA","PNEUMOCOCCAL HISTIDINE TRIAD PROTEIN A PRECURSOR",""
"1244",-0.0427221447360409,"GROUP_8281","SECRETED PROTEIN",""
"1245",-0.0431628921570539,"PBLB","PBLB",""
"1246",-0.043383155155974,"PEPXP","X-PROLYL-DIPEPTIDYL AMINOPEPTIDASE",""
"1247",-0.0437873509886516,"HHAIM","DNA MODIFICATION METHYLASE",""
"1248",-0.0440532440256267,"KFOC_2","GLYCOSYLTRANSFERASE INVOLVED IN CELL WALL BIOGENESIS",""
"1249",-0.0440545242282354,"PINR","SITE-SPECIFIC DNA RECOMBINASE",""
"1250",-0.0441260831212243,"GROUP_14296","X-PRO DIPEPTIDASE","PEPQ"
"1251",-0.0448769178170941,"GROUP_9947","LIPOPROTEIN PUTATIVE",""
"1252",-0.0449022541291203,"GROUP_1490","PUTATIVE ANTIRECEPTOR",""
"1253",-0.0452284920950678,"PEPQ","X-PRO DIPEPTIDASE",""
"1254",-0.0453864235727281,"GROUP_7812","DNA POLYMERASE IV","DINP"
"1255",-0.0455849740023302,"TENA_2","TRANSCRIPTIONAL REGULATOR TENA/THI-4 FAMILY PROTEIN",""
"1256",-0.0456809007781874,"SPEA","ORNITHINE DECARBOXYLASE FAMILY PROTEIN",""
"1257",-0.0456927565222817,"GROUP_6243","PHAGE PROTEIN",""
"1258",-0.0462479410602646,"TCYB","AMINO ACID ABC TRANSPORTER PERMEASE",""
"1259",-0.0463477172926595,"GROUP_3925","IRON ABC TRANSPORTER IRON-BINDING PROTEIN","POTD_1"
"1260",-0.0471910950243774,"GROUP_1063","AUTOLYSIN","LYTA_1"
"1261",-0.0472697906816444,"GROUP_4006","OLIGOPEPTIDE BINDING LIPOPROTEIN","SARA_1"
"1262",-0.0476512372714607,"GROUP_4186","COMPETENCE FACTOR TRANSPORT PROTEIN COMB","COMB"
"1263",-0.0476750230855216,"GROUP_2027","PROTEIN LACX PLASMID","NANA_2"
"1264",-0.0476960483923492,"LEPA","GTP-BINDING PROTEIN LEPA",""
"1265",-0.0478393943910607,"GROUP_4064","COMPETENCE FACTOR TRANSPORTING ATP-BINDING PROTEIN/PERMEASE COMA","COMA"
"1266",-0.0479494005101424,"NANA_2","N-ACETYLNEURAMINATE LYASE",""
"1267",-0.0480006057770489,"PCP-TRUNCATION_1","PYRROLIDONE CARBOXYL PEPTIDASE TRUNCATION",""
"1268",-0.0481148145814675,"GROUP_2733","PHAGE HOLIN LL-H FAMILY",""
"1269",-0.04837219203117,"GROUP_20915","PHAGE PROTEIN",""
"1270",-0.0484130035878596,"GROUP_2245","GP24",""
"1271",-0.0484735307781367,"GROUP_19811","PHAGE PROTEIN",""
"1272",-0.0485803205006579,"GROUP_19803","PROPHAGE LP2 PROTEIN 33",""
"1273",-0.0486100888614056,"GROUP_12223","HOLLIDAY JUNCTION RESOLVASE",""
"1274",-0.0486299368638159,"GROUP_12432","UNCHARACTERIZED PROTEIN CONSERVED IN BACTERIA",""
"1275",-0.0486307044245624,"GROUP_8998","SPERMIDINE/PUTRESCINE TRANSPORT ATP-BINDING PROTEIN","POTA_1"
"1276",-0.0487399921110422,"GROUP_19595","PHAGE PROTEIN",""
"1277",-0.0488014582043827,"GROUP_16164","PHAGE RECOMBINATION PROTEIN BET","BET"
"1278",-0.0488925151664744,"GROUP_18856","PHAGE PROTEIN",""
"1279",-0.0489221138722097,"GROUP_7947","ATP-DEPENDENT HELICASE DING","DING"
"1280",-0.0490247947004833,"GROUP_18852","PHAGE PROTEIN",""
"1281",-0.0490681139322428,"GROUP_1478","CHOLINE BINDING PROTEIN PCPA","PCPA"
"1282",-0.0492618227439551,"GROUP_18466","PUTATIVE MEMBRANE METALLO-ENDO-PEPTIDASE",""
"1283",-0.0492894274064759,"XLYA","LYSM DOMAIN PROTEIN",""
"1284",-0.0493532702718663,"CIAH","HISTIDINE KINASE",""
"1285",-0.0494178509345255,"GROUP_11580","U32 FAMILY PEPTIDASE","YHBU_2"
"1286",-0.0494311315350458,"GROUP_17568","PROPHAGE LP1 PROTEIN 51",""
"1287",-0.0494836125826815,"GROUP_17024","GLYCOSYL TRANSFERASE","WEFM"
"1288",-0.0495727826115753,"GROUP_2048","DIHYDROFOLATE SYNTHETASE","SULB"
"1289",-0.0496350587964326,"YHBU_2","U32 FAMILY PEPTIDASE",""
"1290",-0.0497010908077544,"POTH","BINDING-PROTEIN-DEPENDENT TRANSPORT SYSTEMS INNER MEMBRANE COMPONENT",""
"1291",-0.0497152736911896,"GROUP_16879","TAIL SHAFT PROTEIN",""
"1292",-0.0498225816353898,"GROUP_9233","COF FAMILY PROTEIN","YIDA_3"
"1293",-0.0499892588854413,"GROUP_16317","MINOR TAIL PROTEIN GP26",""
"1294",-0.0500794082036586,"GROUP_12175","TRANSCRIPTIONAL REGULATOR TENA/THI-4 FAMILY PROTEIN","TENA_2"
"1295",-0.0501134817549204,"PGAC","GLYCOSYL TRANSFERASE",""
"1296",-0.0501404009079346,"GROUP_16312","PHAGE PROTEIN",""
"1297",-0.050202901873381,"LACC-2","TAGATOSE-6-PHOSPHATE KINASE",""
"1298",-0.0502045810731475,"GROUP_15511","HISTIDINE KINASE","CIAH"
"1299",-0.0504396376806098,"GROUP_12863","PHAGE TAIL PROTEIN",""
"1300",-0.0505201438297201,"POTA_1","SPERMIDINE/PUTRESCINE TRANSPORT ATP-BINDING PROTEIN",""
"1301",-0.0506627752917474,"GROUP_4400","PROTEIN OF UNKNOWN FUNCTION (DUF2812)",""
"1302",-0.0507066166793878,"GROUP_4396","PROTEIN OF UNKNOWN FUNCTION (DUF2812)",""
"1303",-0.050735288853556,"AQPZ","AQUAPORIN Z",""
"1304",-0.0507645934781538,"GROUP_14924","PHAGE TRANSCRIPTIONAL REPRESSOR","LEXA"
"1305",-0.0508268605667916,"GROUP_8897","PHAGE PROTEIN",""
"1306",-0.0510972218864622,"GROUP_14662","DNA-BINDING PROTEIN",""
"1307",-0.0511629764931998,"YIDA_3","COF FAMILY PROTEIN",""
"1308",-0.0512686523686819,"GROUP_8326","PHAGE INTEGRASE","XERD"
"1309",-0.0513486951159483,"GROUP_14168","PHAGE TERMINASE",""
"1310",-0.0513762961755491,"TRME","TRNA MODIFICATION GTPASE TRME",""
"1311",-0.0513776183602949,"GROUP_2139","GLYCOSYL TRANSFERASE FAMILY PROTEIN","GSPA_1"
"1312",-0.0519348123388366,"PCP_2","PYRROLIDONE-CARBOXYLATE PEPTIDASE (5-OXOPROLYL-PEPTIDASE)",""
"1313",-0.0520285170277755,"GROUP_3699","TYPE II DNA MODIFICATION METHYLTRANSFERASE","HHAIM"
"1314",-0.0520577922684692,"GROUP_13311","PECTINESTERASE",""
"1315",-0.0521773660734012,"YHEI_1","ABC TRANSPORTER ATP-BINDING PROTEIN/PERMEASE",""
"1316",-0.052461099141253,"GROUP_16191","PHOSPHATIDYLGLYCEROPHOSPHATASE A","PGPA"
"1317",-0.0525951563968562,"GROUP_11465","PHAGE RECOMBINATION PROTEIN BET",""
"1318",-0.0527432801194175,"GROUP_11192","PHAGE PROTEIN",""
"1319",-0.0527492426433449,"GROUP_10788","SINGLE-STRAND BINDING PROTEIN FAMILY","SSB"
"1320",-0.0527563938531657,"CMTB","TRANSCRIPTIONAL REGULATOR BGLG FAMILY",""
"1321",-0.0528916704099025,"GROUP_10856","GP37",""
"1322",-0.0530024563177691,"BANIM","DNA METHYLASE",""
"1323",-0.0532636772382824,"GROUP_2270","GP24",""
"1324",-0.0533654930418492,"PCPA","CHOLINE BINDING PROTEIN PCPA",""
"1325",-0.053545585667911,"GROUP_5316","TRANSPORTER MAJOR FACILITATOR FAMILY PROTEIN",""
"1326",-0.0536117425988349,"TCYA","ABC TRANSPORTER SUBSTRATE-BINDING LIPOPROTEIN",""
"1327",-0.0538567778875157,"GROUP_3680","ACETYLTRANSFERASE GNAT FAMILY PROTEIN","YDAF_2"
"1328",-0.053899125852818,"HEXA","DNA MISMATCH REPAIR PROTEIN MUTS",""
"1329",-0.0541518300952306,"TADA","CYTIDINE/DEOXYCYTIDYLATE DEAMINASE",""
"1330",-0.0544129570416485,"GROUP_9045","THIOREDOXIN","RESA"
"1331",-0.0547803830643649,"GROUP_5026","L-FUCOSE ISOMERASE","FUCI"
"1332",-0.0547892479566109,"GROUP_421","MOBILE GENETIC ELEMENT","IS1381-TRUNCATION"
"1333",-0.0550591618422053,"GROUP_5345","HIGH-AFFINITY FE2+/PB2+ PERMEASE",""
"1334",-0.0551718230595115,"GROUP_2298","PTS SYSTEM TRANSPORTER SUBUNIT IIA",""
"1335",-0.0552487273389744,"GROUP_16694","DNA BIOSYNTHESIS INITIATION BINDING PROTEIN","DNAA"
"1336",-0.055342731948173,"DNAA","DNA BIOSYNTHESIS INITIATION BINDING PROTEIN",""
"1337",-0.055410414251739,"GROUP_2610","BETA-GALACTOSIDASE","LACZ"
"1338",-0.0554284443923479,"IOLC","CARBOHYDRATE KINASE PFKB FAMILY",""
"1339",-0.0555324287323514,"GROUP_12766","TYPE II RESTRICTION-MODIFICATION SYSTEM REGULATORY PROTEIN",""
"1340",-0.0555512443234805,"GROUP_6448","BACTERIOCIN ABC TRANSOPORTER","LAGD_1"
"1341",-0.0558679569941273,"GROUP_12187","CARBOHYDRATE KINASE PFKB FAMILY","IOLC"
"1342",-0.0564716341672314,"GROUP_1859","TRANSCRIPTIONAL REGULATOR","PEZA"
"1343",-0.056683965627309,"GROUP_5335","ARGININOSUCCINATE SYNTHASE","ARGG"
"1344",-0.056686363903453,"INLJ","PUTATIVE SORTASE-SORTED SURFACE ANCHORED PROTEIN (PSEUDOGENE)",""
"1345",-0.056983640013373,"GROUP_12293","PHAGE TERMINASE LARGE SUBUNIT",""
"1346",-0.0571110432307402,"GROUP_10810","SUGAR ABC TRANSPORTER PERMEASE","YCJO_2"
"1347",-0.0571275077477325,"GROUP_2633","PTS SYSTEM IIB COMPONENT (GALACTITOL/FRUCTOSE SPECIFIC)",""
"1348",-0.0577083759952749,"GROUP_13459","PHAGE INTEGRASE FAMILY SITE SPECIFIC RECOMBINASE","INT-TN_1"
"1349",-0.0579192531889225,"LUXS","S-RIBOSYLHOMOCYSTEINASE",""
"1350",-0.0580745028925263,"KFOC_1","GLYCOSYLTRANSFERASE",""
"1351",-0.0581653642058543,"GROUP_2500","SER/THR PROTEIN PHOSPHATASE FAMILY PROTEIN",""
"1352",-0.0581688443526485,"FRMB","ESTERASE",""
"1353",-0.0582852265634311,"GROUP_2504","SER/THR PROTEIN PHOSPHATASE FAMILY PROTEIN",""
"1354",-0.0584217073722486,"XERC_2","PROPHAGE MAINTENANCE SYSTEM KILLER PROTEIN",""
"1355",-0.0592991194168746,"GROUP_3063","PUTATIVE HOLIN 1",""
"1356",-0.0597543985575974,"GROUP_5951","MEMBRANE PROTEIN",""
"1357",-0.0599340656542243,"GROUP_17755","PUTATIVE ICE PROTEIN",""
"1358",-0.0602525857893738,"GROUP_11821","HYDROLASE","YIHX"
"1359",-0.0603282049152018,"POTA_2","FERRIC CATIONS IMPORT ATP-BINDING PROTEIN FBPC",""
"1360",-0.0604969356488581,"GROUP_7226","PHAGE PROTEIN",""
"1361",-0.0608459986865316,"GROUP_7196","ESTERASE","FRMB"
"1362",-0.0610923437569118,"RGGD_2","PUTATIVE TRANSCRIPTIONAL REGULATOR",""
"1363",-0.0613494497886698,"GROUP_7309","PUTATIVE METAL-DEPENDENT MEMBRANE PROTEASE",""
"1364",-0.061366855771919,"GROUP_8938","PHAGE PROTEIN",""
"1365",-0.0614599938134285,"MTLA","PTS SYSTEM MANNITOL-SPECIFIC TRANSPORTER SUBUNIT EIIBC",""
"1366",-0.0619328779740836,"YCJP_4","SUGAR ABC TRANSPORTER PERMEASE",""
"1367",-0.0620923039572279,"LYTC","14-BETA-N-ACETYLMURAMIDASE",""
"1368",-0.0621460723505589,"GROUP_5438","ABC ZINC TRANSPORTER METAL-BINDING LIPOPROTEIN","ADCA"
"1369",-0.0621946550390787,"NAGA","N-ACETYLGLUCOSAMINE-6-PHOSPHATE DEACETYLASE",""
"1370",-0.0623087704674412,"PGPA","PHOSPHATIDYLGLYCEROPHOSPHATASE A",""
"1371",-0.0623349869117451,"GROUP_15157","ABC TRANSPORTER-SUGAR TRANSPORT N-ACETYLNEURAMINATE TRANSPORT SYSTEM PERMEASE","YCJP_4"
"1372",-0.0623843309804309,"YVGN","25-DIKETO-D-GLUCONIC ACID REDUCTASE A",""
"1373",-0.0626315182197787,"ADCA","ABC ZINC TRANSPORTER METAL-BINDING LIPOPROTEIN",""
"1374",-0.0627471421807585,"SULB","DIHYDROFOLATE SYNTHETASE",""
"1375",-0.0627582183738474,"GROUP_8647","TAGATOSE-6-PHOSPHATE KINASE","LACC-2"
"1376",-0.0629117594443345,"PSPC","SURFACE PROTEIN PSPC",""
"1377",-0.0629556554226345,"GROUP_9050","THIOREDOXIN",""
"1378",-0.0632374773921944,"GROUP_5211","METHYLTRANSFERASE SMALL DOMAIN SUPERFAMILY","UBIE"
"1379",-0.063482526062874,"GROUP_12897","MHP",""
"1380",-0.0636775139714196,"PHES","PHENYLALANYL-TRNA SYNTHETASE ALPHA CHAIN",""
"1381",-0.0638454200182531,"GROUP_2238","PHAGE PROTEIN",""
"1382",-0.064147092202505,"YCJP_3","ABC TRANSPORTER-SUGAR TRANSPORT N-ACETYLNEURAMINATE TRANSPORT SYSTEM PERMEASE",""
"1383",-0.0642460033221224,"GROUP_1502","PLATELET-BINDING PHAGE PROTEIN",""
"1384",-0.0642625085485881,"GROUP_2654","PTS SYSTEM GALACTOSE-SPECIFIC TRANSPORTER SUBUNIT IIB","LEPA"
"1385",-0.0644261013759716,"PTS-EII_1","PTS SYSTEM IIA COMPONENT",""
"1386",-0.0645600457844755,"GROUP_9366","INTEGRAL MEMBRANE PROTEIN",""
"1387",-0.0647732401071035,"ARGG","ARGININOSUCCINATE SYNTHASE TRUNCATION",""
"1388",-0.064778618110584,"GROUP_8719","SERINE/THREONINE PROTEIN PHOSPHATASE","PPHA"
"1389",-0.0650322155435497,"GROUP_16302","PHENYLALANYL-TRNA SYNTHETASE ALPHA CHAIN","PHES"
"1390",-0.0651252296671095,"DEXB","GLUCAN 16-ALPHA-GLUCOSIDASE",""
"1391",-0.0652045261377223,"GROUP_15441","ROK FAMILY PROTEIN PUTATIVE","MLC"
"1392",-0.0652887242817966,"GROUP_6271","ALPHA MANNOSIDASE","MNGB"
"1393",-0.0653671333924958,"GROUP_13758","N-ACETYLGLUCOSAMINE-6-PHOSPHATE DEACETYLASE","NAGA"
"1394",-0.065447207652035,"GROUP_8296","GLUCAN 16-ALPHA-GLUCOSIDASE","DEXB"
"1395",-0.0659289968244575,"GROUP_5098","SITE-SPECIFIC RECOMBINASE PHAGE INTEGRASE FAMILY","XERC_2"
"1396",-0.0660585422207173,"GROUP_10274","BETA GLUCANASE","GLCA"
"1397",-0.066066291529928,"GROUP_16411","PHAGE REPLICATION PROTEIN",""
"1398",-0.0662232404693408,"GROUP_3687","PYRROLIDONE-CARBOXYLATE PEPTIDASE (5-OXOPROLYL-PEPTIDASE)","PCP_2"
"1399",-0.0663080184906108,"FUCOLECTIN-REL","GLYCOSYL HYDROLASE",""
"1400",-0.0666617739665644,"GROUP_6191","PHAGE TERMINASE LARGE SUBUNIT",""
"1401",-0.0666710031067286,"GROUP_2524","SERINE/THREONINE PROTEIN KINASE",""
"1402",-0.0668764036138275,"GROUP_998","IMMUNOGLOBULIN A1 PROTEASE","IGA_2"
"1403",-0.066963479666967,"GROUP_5758","GLYCOSYLTRANSFERASE INVOLVED IN CELL WALL BIOGENESIS","KFOC_2"
"1404",-0.0672043861973645,"LICR_1","PTS SYSTEM TRANSPORTER SUBUNIT IIB",""
"1405",-0.0672432415027141,"GROUP_424","MOBILE GENETIC ELEMENT","IS1381-TRUNCATION"
"1406",-0.0673135799590143,"CELA","GLUTATHIONE SYNTHETASE",""
"1407",-0.0673456965283372,"CELB_1","PTS SYSTEM CELLOBIOSE TRANSPORTER SUBUNIT IIB",""
"1408",-0.0676411220924694,"GROUP_9468","ANTIBIOTIC BIOSYNTHESIS MONOOXYGENASE SUBFAMILY PROTEIN",""
"1409",-0.0676707509877894,"GROUP_8908","PTS TRANSPORTER",""
"1410",-0.0680616860202314,"YIHX","HYDROLASE",""
"1411",-0.0686842160309292,"GROUP_11121","MANNOSE-6-PHOSPHATE ISOMERASE","GMUF"
"1412",-0.0687271187488239,"GROUP_4815","EXPORTED GLYCOSYL HYDROLASE",""
"1413",-0.0687292545948646,"GROUP_3664","MAJOR FACILITATOR SUPERFAMILY PERMEASE",""
"1414",-0.0688754355647958,"GROUP_5481","BIFUNCTIONAL PROTEIN BIOTIN OPERON REPRESSOR; BIOTIN--[ACETYL-COA-CARBOXYLASE] SYNTHETASE","BIRA"
"1415",-0.0690445592331126,"GLDA","3-DEHYDROQUINATE SYNTHASE",""
"1416",-0.0698285774072094,"GROUP_6734","ALCOHOL DEHYDROGENASE","ADHB"
"1417",-0.0701160240814557,"GROUP_7608","ADENINE-SPECIFIC METHYLTRANSFERASE","YHDJ_2"
"1418",-0.0701269528710737,"GROUP_4820","ABC TRANSPORTER ATP-BINDING PROTEIN","MACB_6"
"1419",-0.0703473603611389,"GROUP_6178","ATP-DEPENDENT CLP PROTEASE ATP-BINDING SUBUNIT","CLPE"
"1420",-0.070669915507791,"GROUP_15620","DOMAIN OF UNKNOWN FUNCTION PROTEIN",""
"1421",-0.0710079559552179,"YDAF_1","ACETYLTRANSFERASE GNAT FAMILY PROTEIN",""
"1422",-0.0711469462697133,"GROUP_10447","PHAGE GP6-LIKE HEAD-TAIL CONNECTOR PROTEIN",""
"1423",-0.0711882180366099,"GROUP_8889","THIAMINE-PHOSPHATE PYROPHOSPHORYLASE","THIE_2"
"1424",-0.0718270258403463,"GROUP_18635","PHAGE DNA REPLICATION PROTEIN","DNAC_2"
"1425",-0.0719167959054729,"GROUP_9611","MEMBRANE PROTEIN",""
"1426",-0.0719205358086839,"GROUP_4824","ABC TRANSPORTER ATP-BINDING PROTEIN","MACB_1"
"1427",-0.0720072260722479,"GROUP_5269","ALPHA-GALACTOSIDASE","AGAN"
"1428",-0.0720463100843012,"GROUP_10510","PROPHAGE PROTEIN",""
"1429",-0.0720801049161037,"PNCO","METAL-DEPENDENT CAAX AMINO TERMINAL MEMBRANE PROTEASE",""
"1430",-0.0721200038075156,"GROUP_8016","DOMAIN OF UNKNOWN FUNCTION (DUF1858)",""
"1431",-0.0723637138699642,"GROUP_9589","GLYCOSYL HYDROLASES FAMILY 32","SCRB"
"1432",-0.0728110142194645,"GROUP_7954","TRANSCRIPTIONAL REGULATOR",""
"1433",-0.0728923629215363,"MACB_6","PUTTAIVE FTSX-FAMILY TRANSPORT PROTEIN",""
"1434",-0.0729065446851941,"GROUP_8025","HEMERYTHRIN HHE CATION BINDING DOMAIN SUBFAMILY",""
"1435",-0.0733361522503343,"GROUP_4590","MEMBRANE PROTEIN","ARGG"
"1436",-0.0737742555039662,"IGA_1","SURFACE PROTEIN (FRAGMENT)",""
"1437",-0.0737760604908528,"GROUP_14981","HISTIDINE KINASE","SAES"
"1438",-0.0739728282596775,"GROUP_2312","PTS SYSTEM TRANSPORTER SUBUNIT IIA",""
"1439",-0.0740775726000865,"GROUP_114","N-ETHYLAMMELINE CHLOROHYDROLASE",""
"1440",-0.0746151148564037,"GROUP_6491","PHAGE PROTEIN",""
"1441",-0.074808334289446,"DAPE","DEACYLASE",""
